Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly)
0617080000,23.269679825100003,15.7652558726,0.0,0.0,5.48122459637,2.0231993562
0617090000,32.9665936163,15.7652558726,0.0,0.0,13.154939031300001,4.04639871239
0617100000,32.9665936163,15.7652558726,0.0,0.0,13.154939031300001,4.04639871239
0617110000,32.9665936163,15.7652558726,0.0,0.0,13.154939031300001,4.04639871239
0617120000,22.258080146999998,15.7652558726,0.0,0.0,5.48122459637,1.0115996781
0617130000,22.258080146999998,15.7652558726,0.0,0.0,5.48122459637,1.0115996781
0617140000,22.258080146999998,15.7652558726,0.0,0.0,5.48122459637,1.0115996781
0617150000,22.258080146999998,15.7652558726,0.0,0.0,5.48122459637,1.0115996781
0617160000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0617170000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0617180000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0617190000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0617200000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0617210000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0617220000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0617230000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0617240000,13.9286576078,0.0,0.0,0.0,5.48122459637,1.0115996781
0618010000,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781
0618020000,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781
0618030000,9.467157607799999,0.0,0.0,0.0,5.48122459637,1.0115996781
0618040000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0618050000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0618060000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0618070000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0618080000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0618090000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0618100000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0618110000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0618120000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0618130000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0618140000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0618150000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0618160000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0618170000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0618180000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0618190000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0618200000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0618210000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0618220000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0618230000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0618240000,13.9286576078,0.0,0.0,0.0,5.48122459637,1.0115996781
0619010000,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781
