Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly)
0412010000,66.2349598112,17.9322857551,13.0038311555,0.655630743063,4.1224310944800004,15.988889478900001
0412020000,74.5976774284,22.9629520973,14.8043334024,2.07796965891,4.1224310944800004,15.988889478900001
0412030000,67.7689700399,18.3703616779,12.272454655899999,1.97972457942,4.1224310944800004,15.988889478900001
0412040000,102.04625018899999,27.7015678244,18.604874370799998,3.6808280020099997,12.367293283399999,24.9413748627
0412050000,131.19645486299999,28.5126491339,21.073455561099998,29.463755089299998,12.367293283399999,24.9413748627
0412060000,176.42990919,29.005686080500002,20.4644166363,21.453678734300002,24.7345865669,70.7195625826
0412070000,193.014027301,29.1769833796,21.6610529656,12.0242326571,37.1018798503,92.3937384068
0412080000,203.60609805,29.2479146619,24.8972530276,7.265829626960001,37.1018798503,104.43494719799999
0412090000,215.700199471,29.3785379692,27.7970736601,4.2879133221900005,37.1018798503,116.47615598899999
0412100000,213.49091329900003,29.5260031377,27.421415494699996,2.30613681005,37.1018798503,116.47615598899999
0412110000,213.30836460900002,29.677820153000003,27.8797886025,1.51325369879,37.1018798503,116.47615598899999
0412120000,204.334867515,29.893188174000002,31.408556637399997,0.837355944743,37.1018798503,104.43494719799999
0412130000,218.039709802,30.199838480900002,33.2929179024,0.309424392727,37.1018798503,116.47615598899999
0412140000,219.97445755200002,30.5029593344,35.199991036,0.034187762271,37.1018798503,116.47615598899999
0412150000,219.24603749,30.377455354600002,34.6280069094,0.0034368817093700004,37.1018798503,116.47615598899999
0412160000,215.660261293,30.244166347399997,31.026013155,0.153557936559,37.1018798503,116.47615598899999
0412170000,211.52799286099997,30.1562794184,26.5214201587,0.614869647437,37.1018798503,116.47615598899999
0412180000,123.356095674,27.6650614975,22.721398006999998,0.0,24.7345865669,47.5788473902
0412190000,130.701600709,28.3221753817,22.362290470799998,0.0,24.7345865669,47.5788473902
0412200000,115.25111777,27.2634919016,22.1799468679,0.0,12.367293283399999,38.6892022431
0412210000,81.7010284664,15.1343652651,12.6875854005,0.0,12.367293283399999,27.0668015668
0412220000,71.780924483,20.1197826611,16.9172377302,0.057008071602,4.1224310944800004,15.988889478900001
0412230000,63.1561875602,15.3081542802,13.2332041395,0.0371431962596,4.1224310944800004,15.988889478900001
0412240000,75.3627555173,21.867762290300004,18.7425711339,0.0,4.1224310944800004,15.988889478900001
0413010000,68.29287425369999,18.7208224161,14.625278232000001,0.303561601361,4.1224310944800004,15.988889478900001
0413020000,74.62908159050001,22.0868002517,17.7538104146,0.0360488141257,4.1224310944800004,15.988889478900001
0413030000,67.89721810260001,18.3703616779,14.259348765899999,0.624295608649,4.1224310944800004,15.988889478900001
0413040000,102.09228075200001,28.052028562600004,20.958719276700002,1.02255309156,12.367293283399999,24.9413748627
0413050000,119.630346859,28.077900543000002,23.564216282399997,15.9292501817,12.367293283399999,24.9413748627
0413060000,172.489199588,29.0833051431,23.4780631104,14.421703778,24.7345865669,70.7195625826
0413070000,192.84809390799998,29.295102622199998,23.8463309602,9.55490567256,37.1018798503,92.3937384068
0413080000,203.967554592,29.3756053701,24.286822009,8.110013401489999,37.1018798503,104.43494719799999
0413090000,215.033861716,29.4420342516,24.934358051700002,6.42079910685,37.1018798503,116.47615598899999
0413100000,213.60186812599997,29.524801832199998,25.401434782800003,4.4382940797199995,37.1018798503,116.47615598899999
0413110000,212.104297716,29.6334729164,25.913947527199998,2.31935457825,37.1018798503,116.47615598899999
0413120000,201.477542642,29.790240359699997,28.1558197221,1.33573405392,37.1018798503,104.43494719799999
0413130000,212.67096389099999,30.002512966399998,27.6988903286,0.732012582701,37.1018798503,116.47615598899999
0413140000,213.05189811099999,30.112143299099998,28.291007812199997,0.41144612748899995,37.1018798503,116.47615598899999
0413150000,213.07388474599998,30.1667803177,28.1710089268,0.498942785283,37.1018798503,116.47615598899999
0413160000,212.24261906,30.1575611481,27.0369210675,0.8116211593930001,37.1018798503,116.47615598899999
0413170000,211.922603983,30.1233926829,26.3617134654,1.20208511419,37.1018798503,116.47615598899999
0413180000,123.33902177700001,27.6650614975,22.7043290446,0.0,24.7345865669,47.5788473902
0413190000,129.865099442,28.3221753817,21.5257875792,0.0,24.7345865669,47.5788473902
0413200000,114.41113292600001,27.5555425168,21.0410939257,0.00680334307503,12.367293283399999,38.6892022431
0413210000,80.79338603800001,14.6962893423,12.2140973777,0.00391959577132,12.367293283399999,27.0668015668
0413220000,75.1147698769,22.3058382131,18.025040583800003,0.0314689531814,4.1224310944800004,15.988889478900001
0413230000,66.5399936313,17.4942098323,14.4025717672,0.0,4.1224310944800004,15.988889478900001
0413240000,76.0414694209,23.1819900587,17.4030908999,0.703966350325,4.1224310944800004,15.988889478900001
0414010000,65.946985721,17.4942098323,13.8095638827,0.0,4.1224310944800004,15.988889478900001
0414020000,75.5785600754,22.9629520973,16.7272563879,1.13592949392,4.1224310944800004,15.988889478900001
0414030000,67.8876525516,18.5893996393,12.9546889446,1.70035194627,4.1224310944800004,15.988889478900001
0414040000,100.17900711,27.4095172092,19.4200355561,1.2904745672,12.367293283399999,24.9413748627
0414050000,125.38494706600001,28.5331218593,22.4222620323,22.370583378499997,12.367293283399999,24.9413748627
0414060000,173.76214397599998,29.0267374746,21.7274466083,17.5018324045,24.7345865669,70.7195625826
0414070000,191.76651283,29.2539717567,23.0222764457,9.33851248717,37.1018798503,92.3937384068
0414080000,205.508069494,29.3752896122,28.6491577977,5.28851611606,37.1018798503,104.43494719799999
0414090000,222.903621318,29.608250392800002,36.1413893801,2.91729374038,37.1018798503,116.47615598899999
0414100000,231.53009918,29.8649271765,45.64950072520001,1.7783543779599997,37.1018798503,116.47615598899999
0414110000,235.9979363,30.190956090100002,50.615383980699995,0.954053490874,37.1018798503,116.47615598899999
0414120000,220.558677983,30.519088745500003,47.5199820991,0.323876173222,37.1018798503,104.43494719799999
0414130000,231.256957452,30.9334954055,46.0305735495,0.0553254745026,37.1018798503,116.47615598899999
0414140000,236.43382949,31.343365326399997,50.8531777069,0.0,37.1018798503,116.47615598899999
0414150000,239.74143297900002,31.7210354698,53.783248692,0.0,37.1018798503,116.47615598899999
0414160000,239.048438998,31.903569606799998,52.908343772799995,0.0,37.1018798503,116.47615598899999
0414170000,239.568307744,31.8652492211,53.4676565844,0.0,37.1018798503,116.47615598899999
0414180000,138.613612575,28.170020680500002,37.4739656527,0.0,24.7345865669,47.5788473902
0414190000,140.397820897,27.9953992561,32.3852902477,0.0,24.7345865669,47.5788473902
0414200000,124.46641956299999,28.286224023600003,30.3724971722,0.0,12.367293283399999,38.6892022431
0414210000,85.857598855,15.455620941800001,16.5228891968,0.0,12.367293283399999,27.0668015668
